"","lon","lat","s1","r1","a1","w1","s2","r2","a2","w2","s3","r3","a3","w3","sd1","sd2","sd3"
"1555",89.7750015258789,21.0750007629395,78.1445922851562,113.515329360962,56.2270851135254,70.9733467102051,78.0323867797852,115.6477394104,56.6852874755859,72.3998336791992,78.8723526000977,114.569465637207,56.4296226501465,73.5564270019531,2.33684280195093,2.50653149222026,2.19787441825882
"1556",89.8250045776367,21.0750007629395,78.1031589508057,113.535591125488,56.2723407745361,70.9725074768066,78.0401134490967,115.707822799683,56.7099933624268,72.384464263916,78.8516368865967,114.629507064819,56.4447364807129,73.4879570007324,2.34289797312642,2.51689896535989,2.21646643737712
"1557",89.875,21.0750007629395,78.0876502990723,113.492164611816,56.2895240783691,71.0104503631592,78.0655689239502,115.698062896729,56.7112846374512,72.4120864868164,78.8545684814453,114.620222091675,56.4360504150391,73.4699802398682,2.33577550840619,2.51303619129137,2.21997640864441
"1558",89.9250030517578,21.0750007629395,78.04616355896,113.585868835449,56.3295783996582,70.9662837982178,78.0367851257324,115.803327560425,56.7599391937256,72.3766098022461,78.8270416259766,114.724149703979,56.4732036590576,73.4201068878174,2.35371172357904,2.53216557268691,2.24171128969618
"1559",89.9750061035156,21.0750007629395,78.0285396575928,113.613723754883,56.3444080352783,70.9621963500977,78.0278759002686,115.839870452881,56.7847423553467,72.382640838623,78.8212699890137,114.760076522827,56.4863815307617,73.414852142334,2.35829250684633,2.53736808222741,2.24929483766965
"1560",90.0250015258789,21.0750007629395,78.0050621032715,113.622220993042,56.3431625366211,70.9473571777344,78.0125160217285,115.853607177734,56.79469871521,72.3855533599854,78.8048324584961,114.772548675537,56.4894218444824,73.409481048584,2.36156178971033,2.54113491504682,2.25393854740387
"1561",90.0750045776367,21.0750007629395,77.9765319824219,113.62646484375,56.3149681091309,70.906665802002,77.9774856567383,115.844728469849,56.7929916381836,72.3897590637207,78.7938079833984,114.767024993896,56.4837379455566,73.4236907958984,2.36669648441431,2.54268147302559,2.25349442010116
"1562",90.125,21.0750007629395,77.9436588287354,113.607852935791,56.293758392334,70.8777980804443,77.9549579620361,115.82638168335,56.7845115661621,72.3936672210693,78.7771320343018,114.753086090088,56.4725131988525,73.4197788238525,2.36883843740945,2.5431208729027,2.25448401850126
"1563",90.1750030517578,21.0750007629395,77.9289588928223,113.299776077271,56.1752147674561,70.8385887145996,77.9474945068359,115.514808654785,56.6760234832764,72.3848686218262,78.7748546600342,114.448944091797,56.3615264892578,73.3999881744385,2.34012494703466,2.5103842178697,2.22277082379107
"1564",90.2250061035156,21.0750007629395,77.9000587463379,113.270914077759,56.1515407562256,70.8189525604248,77.9289779663086,115.486650466919,56.6641120910645,72.3963565826416,78.7573356628418,114.426109313965,56.3473281860352,73.4033966064453,2.33978544842057,2.50883874281533,2.22190200439
"1565",90.2750015258789,21.0750007629395,77.8740158081055,113.236248016357,56.1250495910645,70.8036231994629,77.9118041992188,115.451671600342,56.6501235961914,72.4124908447266,78.7406806945801,114.396797180176,56.331169128418,73.4129085540771,2.33808609284324,2.50595210738335,2.21953075276518
"1566",90.3250045776367,21.0750007629395,77.8517265319824,113.198848724365,56.0943603515625,70.7910404205322,77.8940753936768,115.410720825195,56.634937286377,72.4336681365967,78.7258434295654,114.361753463745,56.3137168884277,73.4318599700928,2.33538740762371,2.50178887721138,2.21530971350891
"1567",90.375,21.0750007629395,77.8284244537354,113.147869110107,56.0644226074219,70.7846488952637,77.8801155090332,115.360498428345,56.6149368286133,72.4559326171875,78.7068519592285,114.319330215454,56.293098449707,73.446533203125,2.33072158094734,2.49653291122176,2.21101626506843
"1568",90.4250030517578,21.0750007629395,77.7739238739014,113.165166854858,56.0601654052734,70.7196636199951,77.8372573852539,115.380254745483,56.6200790405273,72.4175357818604,78.6550178527832,114.346897125244,56.2982139587402,73.3990688323975,2.34239274298628,2.50818224012026,2.22351672687228
"1569",90.4749984741211,21.0750007629395,77.7551460266113,113.100303649902,56.0258197784424,70.7228851318359,77.8270874023438,115.315942764282,56.5951023101807,72.4485187530518,78.6371726989746,114.291408538818,56.2732086181641,73.4229259490967,2.33478085840857,2.50024315663182,2.2166235894877
"1570",90.5250015258789,21.0750007629395,77.7436103820801,113.375537872314,56.1921520233154,70.6338367462158,77.8192291259766,115.593473434448,56.7780342102051,72.3875923156738,78.6084041595459,114.576026916504,56.4560832977295,73.359375,2.38372522511562,2.54864887548445,2.26357492245918
"1571",90.5750045776367,21.0750007629395,77.7911338806152,113.49564743042,56.2481498718262,70.5670413970947,77.8539447784424,115.733333587646,56.8740272521973,72.3566951751709,78.594539642334,114.692241668701,56.5408744812012,73.3335037231445,2.40694700183922,2.57588370135676,2.2863620140806
"1572",90.625,21.0750007629395,77.7889423370361,113.517019271851,56.2616786956787,70.5513439178467,77.844518661499,115.76309967041,56.9020309448242,72.3571071624756,78.5355110168457,114.742460250854,56.5747718811035,73.3321514129639,2.41183601468141,2.58506406319505,2.29650744765006
"1573",90.6750030517578,21.0750007629395,77.8183288574219,113.412693023682,56.2322216033936,70.6136531829834,77.8712100982666,115.672107696533,56.8785152435303,72.4269790649414,78.4926471710205,114.67582321167,56.559061050415,73.393669128418,2.39120620955429,2.57066863121584,2.28475959222396
"1574",90.7249984741211,21.0750007629395,77.8580322265625,113.292728424072,56.1995296478271,70.6814212799072,77.9060096740723,115.570150375366,56.8529300689697,72.4981899261475,78.4360637664795,114.59549331665,56.5410041809082,73.4568653106689,2.36772486035385,2.55570311262152,2.27217897859622
"1575",90.7750015258789,21.0750007629395,77.9475955963135,113.208360671997,56.1664714813232,70.7493915557861,77.9846534729004,115.560478210449,56.866907119751,72.604175567627,78.4327163696289,114.549381256104,56.5381259918213,73.5500545501709,2.34366650715792,2.54383482678314,2.25738372710468
"1576",90.8250045776367,21.0750007629395,78.0742893218994,113.41916847229,56.2790260314941,70.9123191833496,78.0990905761719,115.892808914185,57.0611114501953,72.8442287445068,78.5071754455566,114.796480178833,56.6939926147461,73.7732639312744,2.33966905735213,2.55215120619569,2.25847509788678
"1577",90.875,21.0750007629395,78.1804332733154,113.414953231812,56.2686729431152,70.9799156188965,78.1968955993652,115.991903305054,57.1197376251221,72.9789218902588,78.5712413787842,114.826467514038,56.7206764221191,73.8895168304443,2.32306613803018,2.54611151705028,2.24659732836917
"1578",90.9250030517578,21.0750007629395,78.2881488800049,113.420808792114,56.2618179321289,71.0558128356934,78.2966079711914,116.08918762207,57.1784496307373,73.1155910491943,78.6292629241943,114.850778579712,56.7450695037842,74.0062999725342,2.3072361730285,2.53999411859629,2.2344464636783
"1579",90.9749984741211,21.0750007629395,78.5337295532227,113.402278900146,56.231294631958,71.0759334564209,78.5030307769775,116.11935043335,57.2311248779297,73.1859874725342,78.7433738708496,114.781024932861,56.7497158050537,74.077335357666,2.29608311841288,2.53476489261738,2.21709818136493
"1580",91.0250015258789,21.0750007629395,78.6594924926758,113.410011291504,56.2019672393799,71.1454830169678,78.5814628601074,116.170900344849,57.2853164672852,73.3149604797363,78.7517833709717,114.770093917847,56.7735290527344,74.2293071746826,2.28010561309383,2.52807696909401,2.20008215762731
"1581",91.0750045776367,21.0750007629395,78.6633033752441,113.540613174438,56.2250003814697,70.9619407653809,78.5289516448975,116.368045806885,57.4184989929199,73.194450378418,78.6037406921387,114.8713722229,56.866096496582,74.1398296356201,2.31504904982028,2.57654374163343,2.232872771545
"1582",91.125,21.0750007629395,78.6877765655518,113.576358795166,56.2550487518311,70.9977951049805,78.5691337585449,116.604787826538,57.4953308105469,73.2392101287842,78.7605285644531,115.038166046143,56.9999732971191,74.2727851867676,2.30654953379475,2.59259302158946,2.24391258288449
"1583",91.1750030517578,21.0750007629395,78.8262195587158,113.727563858032,56.3437023162842,71.129358291626,78.7426471710205,116.889795303345,57.6139621734619,73.3813362121582,78.9859027862549,115.270112991333,57.1563014984131,74.444694519043,2.29530863730858,2.59688167856373,2.24935005548056
"1584",91.2249984741211,21.0750007629395,78.8138122558594,113.753210067749,56.3509788513184,71.0912132263184,78.7654132843018,117.000438690186,57.6558685302734,73.3631038665771,78.9820156097412,115.310663223267,57.1928806304932,74.4008560180664,2.30051939730693,2.61240650539604,2.26509433085074
"1585",91.2750015258789,21.0750007629395,78.8128700256348,113.795236587524,56.3683319091797,71.0622596740723,78.8011951446533,117.141437530518,57.7121391296387,73.3481826782227,78.9767265319824,115.355379104614,57.2322330474854,74.3588581085205,2.30654661902636,2.63047255084308,2.28090711227311
"1586",91.3250045776367,21.0750007629395,78.7565727233887,113.744844436646,56.3781585693359,71.0218772888184,78.7801380157471,117.19162940979,57.7632827758789,73.319486618042,78.9095363616943,115.299154281616,57.2625141143799,74.3022804260254,2.30763293455322,2.64412925540588,2.29145705205214
